project_id,report_contract_id,report_year,funding_year,description,project_type,location,region,region_clean,contractor,contractor_clean,cost,cost_numeric,start_date,start_date_iso,completion_date,completion_date_iso,lat,lng
898,22PK0087,2024,2024,"Repair/Rehabilitation of National Road along Mt. Province Bdry.-Calanan-Pinukouk-Abbut Road, K0488 + 600 - K0488 + 667.5, Mallango, Tinglayan, Kalinga",,KALINGA,III,Region III,BANGYAN 3D CONSTRUCTION,BANGYAN 3D,"11,540,507.97",11540507.97,05/14/2024,2024-05-14,10/24/2023,2023-10-24,14.89835,120.877844
899,22PK0088,2024,2024,"Repair/Rehabilitation of National Road along Mt. Province Bdry.-Calanan-Pinukouk-Abbut Road, K0428 + 000 - K0428 + 049.50, Basao, Tinglayan, Kalinga",,KALINGA,II,Region II,BANGYAN 3D CONSTRUCTION,BANGYAN 3D,"9,620,504.08",9620504.08,06/10/2024,2024-06-10,10/24/2023,2023-10-24,16.293333,121.035555
9098,23KA0046,,,"Construction of Flood Mitigation Structure along Bobonawan River, Brgy Cabulohan, Cabanglasan, Bukidnon",,BUKIDNON,,BUKIDNON,C'ZARLES CONSTRUCTION & SUPPLY,C'ZARLES & SUPPLY,"57,900,000.00",57900000.0,,,10/23/2023,2023-10-23,,
8812,23IF0049,,,"Construction of Bao Flood Control (Downstream), Kananga, Leyte",,LEYTE,,LEYTE,RJIR ENTERPRISES CORPORATION / RED AXE BUILDERS & SUPPLY,RJIR ENTERPRISES / RED AXE & SUPPLY,"96,299,800.62",96299800.62,,,10/23/2023,2023-10-23,,
8651,23IB0060,2024,2024,"Construction of Drainage System, Barangay Poblacion, Taft, Eastern Samar",,EASTERN SAMAR,III,Region III,ST. ROCH CONSTRUCTION,ST. ROCH,"9,899,996.18",9899996.18,03/18/2024,2024-03-18,10/23/2023,2023-10-23,14.843209,120.986514
7762,23GO0032,,,"Construction of Drainage System, Luzuriaga St., Bacolod City, Negros Occidental",,NEGROS OCCIDENTAL,,NEGROS OCCIDENTAL,EMR BUILDERS AND DEVELOPMENT CORPORATION (FORMERLY: EMR BUILDERS),EMR AND DEVELOPMENT (FORMERLY: EMR ),"18,617,139.31",18617139.31,,,10/23/2023,2023-10-23,,
7591,23GF0074,2024,2024,"Construction of Anono-o Flood Control Project, Barangay Anono-o, Guimbal, Iloilo",,ILOILO,III,Region III,PANAY EAST COAST CONSTRUCTION & SUPPLY,PANAY EAST COAST & SUPPLY,"48,485,657.34",48485657.34,05/09/2024,2024-05-09,10/23/2023,2023-10-23,14.975917,120.634123
7461,23GA0109,2024,2024,"Construction of Flood Control / Revetment Wall along Aklan River, Barangay Paningayan, Madalag, Aklan",,AKLAN,IX,Region IX,F & J GENERAL CONSTRUCTION AND SUPPLY CORPORATION,F & J GENERAL AND SUPPLY,"48,999,204.19",48999204.19,04/22/2024,2024-04-22,10/23/2023,2023-10-23,7.74619,123.168055
6966,23FD0026,,,"Construction of Riverbank Protection Structure along Libmanan River, Brgy. San Pedro Section, Lupi, Camarines Sur",,CAMARINES SUR,,CAMARINES SUR,MGT BUILDER'S & SUPPLY / R.K.X. ODIAMAR CONSTRUCTION,MGT BUILDER'S & SUPPLY / R.K.X. ODIAMAR,"82,024,747.74",82024747.74,,,10/23/2023,2023-10-23,,
6824,23FO0043,,,"Construction of River Control Dike Structure, barangay San Miguel, Oas, Albay",,ALBAY,,ALBAY,RICHMAR CONSTRUCTION,RICHMAR,"72,289,030.00",72289030.0,,,10/23/2023,2023-10-23,,
6501,23JA0015,,,"Construction of Flood Control Structure at Maasin Creek, Zamboanga City",,ZAMBOANGA DEL SUR,,ZAMBOANGA DEL SUR,BENRAM CONSTRUCTION / ALLROCK CONSTRUCTION,BENRAM / ALLROCK,"39,189,522.49",39189522.49,,,10/23/2023,2023-10-23,,
6270,23EE0027,,,"Construction of Bato Bridge Flood Control Structure, Taytay, Palawan",,PALAWAN,,PALAWAN,MAC BUILDERS CIVIL ENGINEERING CONSTRUCTION,MAC CIVIL ENGINEERING,"9,064,029.80",9064029.8,,,10/23/2023,2023-10-23,,
5071,23CL0138,,,"Construction of Slope Protection Structure (Upstream L/S) along the highway going to Olongapo, Barangay Banuanbayo, Cabangan, Zambales",,ZAMBALES,,ZAMBALES,KAEE CONSTRUCTION SERVICES,KAEE SERVICES,"5,850,198.15",5850198.15,,,10/23/2023,2023-10-23,,
4618,23CH0047,,,"Construction of Slope Protection along Caulaman River, Sto. Rosario Section (down stream), Floridablanca, Pampanga",,PAMPANGA,,PAMPANGA,MJBZ BUILDERS AND TRADING,MJBZ AND TRADING,"29,394,256.81",29394256.81,,,10/23/2023,2023-10-23,,
4184,23CD0060,,,"Construction of Flood Control Structure along Angat River, Matictic Section (Right Side), Norzagaray, Bulacan",,BULACAN,,BULACAN,DEVEX INCORPORATED / N.B. AVILA CONSTRUCTION,DEVEX / N.B. AVILA,"86,849,882.04",86849882.04,,,10/23/2023,2023-10-23,,
3603,23CA0052,,,"Construction of Flood Control Project along Orani River, Orani, Bataan (Phase III-A1)",,BATAAN,,BATAAN,SAN SEBASTIAN CONSTRUCTION,SAN SEBASTIAN,"9,899,999.99",9899999.99,,,10/23/2023,2023-10-23,,
3530,23CN0040,,,"Construction of Box Culvert, Diome, Maria Aurora, Aurora",,AURORA,,AURORA,VANMARVIL CONSTRUCTION,VANMARVIL,"5,763,972.54",5763972.54,,,10/23/2023,2023-10-23,,
3106,23BE0108,,,"Construction of Flood Mitigation Structure along Cagayan River, Barangay Mozzozzin Sur, Sta. Maria, Isabela",,ISABELA,,ISABELA,EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),EGB (FORMERLY: EGB ),"48,990,135.04",48990135.04,,,10/23/2023,2023-10-23,,
2099,23AA0263,2024,2024,"Construction of Seawall, Poblacion 1 (Sitio Magsaysay), Pagudpud, Ilocos Norte",,ILOCOS NORTE,Rehabilitation,REHABILITATION,ZEDIK BUILDERS,ZEDIK,"19,599,921.21",19599921.21,05/06/2024,2024-05-06,10/23/2023,2023-10-23,14.520992,121.02617
2095,23AA0166,,,"Rehabilitation of Damaged Concrete Bank Revetment along Laoag River Revetment (Bengang Creek), Barangay 12, San Isidro, Laoag City, Ilocos Norte",,ILOCOS NORTE,,ILOCOS NORTE,ZEDIK BUILDERS,ZEDIK,"9,799,234.59",9799234.59,,,10/23/2023,2023-10-23,,
10172,22N00088,,,"Construction of Flood Mitigation Structures, Cabalalahan Creek along Cabalalahan Bridge, Package 2, Buenavista, Agusan del Norte",,AGUSAN DEL NORTE,,AGUSAN DEL NORTE,C'ZARLES CONSTRUCTION & SUPPLY,C'ZARLES & SUPPLY,"125,449,709.07",125449709.07,,,10/22/2023,2023-10-22,,
8412,23HH0057,2024,2024,"Construction of Flood Mitigation Structure along Butuanon River, Cebu City",,CEBU,X,Region X,BNR CONSTRUCTION & DEVELOPMENT CORP.,BNR & DEVELOPMENT,"43,973,120.48",43973120.48,04/01/2024,2024-04-01,10/22/2023,2023-10-22,8.785184,124.841256
6752,23FB0113,,,"Construction of Flood Control System (Purok 1, 2, 3 and 6), Kilicao Daraga, Albay",,ALBAY,,ALBAY,CBC CONSTRUCTION & SUPPLY,CBC & SUPPLY,"72,373,461.51",72373461.51,,,10/22/2023,2023-10-22,,
6167,23ED0033,,,"Construction of Flood Control Structure along Sitio Bagong Pook, Barangay Gutad, Sta. 0 + 000 - Sta. 0 + 182.49, Calapan City, Oriental Mindoro",,ORIENTAL MINDORO,,ORIENTAL MINDORO,SIXTEEN ENTERPRISES-CALAPAN BRANCH,SIXTEEN ENTERPRISES-CALAPAN BRANCH,"33,774,992.74",33774992.74,,,10/22/2023,2023-10-22,,
6089,23EB0039,,,"Construction of Tanyag Flood Control Structure along Lumintao River, Sitio Alipundo, Sta. 0 + 000 - Sta. 0 + 604, Calintaan, Occidental Mindoro",,OCCIDENTAL MINDORO,,OCCIDENTAL MINDORO,GREAT PACIFIC BUILDERS AND GEN. CONTRACTOR INC. / MICKU ROBIN CONSTRUCTION,GREAT PACIFIC AND GEN. CONTRACTOR / MICKU ROBIN,"49,212,877.23",49212877.23,,,10/22/2023,2023-10-22,,
4622,23CH0054,,,"Construction of Slope Protection along Gumain River, Cabangcalan Section, Floridablanca, Pampanga, Phase I",,PAMPANGA,,PAMPANGA,TONKA CONSTRUCTION,TONKA,"48,990,844.14",48990844.14,,,10/22/2023,2023-10-22,,
1111,23OA0059,2025,2025,"Rehabilitation of Riverwall along Tangos River (Phase 9), Navotas City",,NAVOTAS CITY,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,TOPNOTCH CATALYST BUILDERS INC.,TOPNOTCH CATALYST,"19,799,811.00",19799811.0,02/19/2025,2025-02-19,10/22/2023,2023-10-22,9.421111,122.942778
989,23OI0078,2024,2024,"Construction of Flood Control Structures, Road and Other Improvements along Zapote River, Barangay Talon 2, Las Piñas City",,LAS PIÑAS CITY,XIII,Region XIII,"E. F. CHUA CONSTRUCTION, INC.",E. F. CHUA,"48,247,401.06",48247401.06,02/16/2024,2024-02-16,10/22/2023,2023-10-22,9.989483,126.054218
3450,23BI0014,2024,2024,"Construction of Nalubbunan Flood Control along Magat River, Quezon, Nueva Vizcaya",,NUEVA VIZCAYA,III,Region III,R.O. BUILDERS & DEVELOPMENT CORPORATION,R.O. & DEVELOPMENT,"49,000,000.00",49000000.0,04/02/2024,2024-04-02,10/21/2023,2023-10-21,15.25685,120.6345
3451,23BI0016,,,"Rehabilitation of Flood Control along Sta. Cruz River, Aliaga Section, Bambang, Nueva Vizcaya",,NUEVA VIZCAYA,,NUEVA VIZCAYA,J.E.L. CONSTRUCTION & SUPPLY,J.E.L. & SUPPLY,"46,531,853.34",46531853.34,,,10/21/2023,2023-10-21,,
3452,23BI0017,2024,2024,"Rehabilitation of Flood Control along Sta. Cruz River, Barat Section, Bambang, Nueva Vizcaya",,NUEVA VIZCAYA,XI,Region XI,J.E.L. CONSTRUCTION & SUPPLY,J.E.L. & SUPPLY,"49,000,000.00",49000000.0,04/22/2024,2024-04-22,10/21/2023,2023-10-21,7.345274,126.505251
10153,23MH0022,,,"Construction of River Bank Protection/Flood Control Barangay Biwang, Bagumbayan, Sultan Kudarat",,SULTAN KUDARAT,,SULTAN KUDARAT,CS CONST. AND SUPPLY INC. (FORMERLY: CS CONSTRUCTION AND SUPPLY) / DALANON CONSTRUCTION CORPORATION (FORMERLY:DALANON CONSTRUCTION REF. SUPPLY & SERVICE),CS CONST. AND SUPPLY (FORMERLY: CS AND SUPPLY) / DALANON (FORMERLY:DALANON REF. SUPPLY & SERVICE),"41,854,971.83",41854971.83,,,10/20/2023,2023-10-20,,
8892,23IM0046,,,"Construction of Revetment along Diit River, Tacloban City",,LEYTE,,LEYTE,JGO BUILDERS,JGO,"48,539,779.74",48539779.74,,,10/20/2023,2023-10-20,,
8093,23HF0012,,,"Construction of Flood Mitigation Structure at Combado River, Barangay Singsing, Balamban, Cebu",,CEBU,,CEBU,HELM CONSTRUCTION & SUPPLIES,HELM & SUPPLIES,"67,177,531.00",67177531.0,,,10/20/2023,2023-10-20,,
8094,23HF0014,,,"Construction of Flood Mitigation Structure at Combado River, Sitio Combado, Barangay Cantuod, Balamban, Cebu",,CEBU,,CEBU,WTG CONSTRUCTION & DEVELOPMENT CORPORATION,WTG & DEVELOPMENT,"66,947,542.00",66947542.0,,,10/20/2023,2023-10-20,,
8096,23HF0016,,,"Construction of Flood Mitigation Structure at Combado River, (Nangka Side), Barangay Cantuod, Balamban, Cebu",,CEBU,,CEBU,HELM CONSTRUCTION & SUPPLIES,HELM & SUPPLIES,"67,451,959.00",67451959.0,,,10/20/2023,2023-10-20,,
7900,22G00061,2024,2024,"Construction of Flood Mitigation Structure along Ilog-Bungol River (Downstream), Ilog, Negros Occidental",,NEGROS OCCIDENTAL,I,Region I,KVC CONSTRUCTION,KVC,"73,579,995.56",73579995.56,04/18/2024,2024-04-18,10/20/2023,2023-10-20,16.5179,120.399539
7491,23GA0142,2024,2024,"Construction of Revetment Wall along Navitas Estuary, Brgy. Navitas, Numancia, Aklan",,AKLAN,IX,Region IX,VILLORENTE TWIN BUILDERS CORPORATION,VILLORENTE TWIN,"9,891,863.68",9891863.68,04/08/2024,2024-04-08,10/20/2023,2023-10-20,7.749118,123.334037
7426,23FK0052,2024,2024,"Construction of River Control, Brgy. Piot, Sorsogon City, Sorsogon",,SORSOGON,II,Region II,ALHADRAX CONSTRUCTION AND SUPPLY,ALHADRAX AND SUPPLY,"18,129,860.73",18129860.73,06/17/2024,2024-06-17,10/20/2023,2023-10-20,16.544986,121.697426
7072,23FF0008,,,"Construction/ Rehabilitation of Flood Protection Measures along Hibago River Flood Mitigation Structure, Left Side, Downstream of Hibago Bridge, Brgy. Pinit, Ocampo, Camarines Sur",,CAMARINES SUR,,CAMARINES SUR,CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC.,CENTERWAYS AND DEVELOPMENT,"57,228,490.00",57228490.0,,,10/20/2023,2023-10-20,,
5279,23DD0257,2024,2024,"Construction of Drainage System, Brgy. Bagong Pook, San Jose, Batangas",,BATANGAS,VIII,Region VIII,LUCKY EIGHTY-THREE CONSTRUCTION AND SUPPLY(FOR.VRP,LUCKY EIGHTY-THREE AND SUPPLY(FOR.VRP,"4,801,500.00",4801500.0,06/07/2024,2024-06-07,10/20/2023,2023-10-20,12.527972,124.848558
4738,23CI0129,,,"Construction of Reinforced Concrete Slope Protection along Sapang Balen River, Sitio Mapiña, Magalang, Pampanga",,PAMPANGA,,PAMPANGA,M.C.J. VALENZUELA CONSTRUCTION ENTERPRISES,M.C.J. VALENZUELA ENTERPRISES,"19,797,019.05",19797019.05,,,10/20/2023,2023-10-20,,
4733,23CI0123,,,"Construction of Slope Protection Structure along Abacan River, Barangays Sta. Teresita to Anunas Section, Angeles City, Pampanga",,PAMPANGA,,PAMPANGA,THREE-IN-ONE CONSTRUCTION & TRADING / P.V.B. CONSTRUCTION & TRADING,THREE-IN-ONE & TRADING / P.V.B. & TRADING,"53,056,624.60",53056624.6,,,10/20/2023,2023-10-20,,
4633,23CH0066,,,"Construction of Slope Protection along Barangay Natividad, Guagua, Pampanga",,PAMPANGA,,PAMPANGA,R.D. SADSAD CONSTRUCTION & TRADING,R.D. SADSAD & TRADING,"48,956,417.43",48956417.43,,,10/20/2023,2023-10-20,,
4452,23CF0087,,,"Construction of Flood Control Mitigation Structure along Peñaranda River, Sta. 4+603.36-Sta. 5+342.36, Barangay San Lorenzo, Gapan City, Nueva Ecija",,NUEVA ECIJA,,NUEVA ECIJA,F-DEY CONSTRUCTION AND TRADING / DGSARM BUILDERS INC. (FORMERLY: D.G. SARMENTA CONSTRUCTION),F-DEY AND TRADING / DGSARM (FORMERLY: D.G. SARMENTA ),"116,310,433.02",116310433.02,,,10/20/2023,2023-10-20,,
4127,23CD0020,,,"Construction of Flood Control Structure Along Marilao River, Sta. 09 + 855 - Sta. 10 + 010, Marilao, Bulacan",,BULACAN,,BULACAN,A.J. LAVA BUILDERS CORP. (FORMERLY: A.J. LAVA BUIL,A.J. LAVA (FORMERLY: A.J. LAVA BUIL,"57,899,228.21",57899228.21,,,10/20/2023,2023-10-20,,
3660,23CC0023,,,"Construction of Flood Control Structure along Bocaue River, Bambang Section, Bocaue, Bulacan",,BULACAN,,BULACAN,M.G. FRANCISCO CONSTRUCTION,M.G. FRANCISCO,"48,999,126.15",48999126.15,,,10/20/2023,2023-10-20,,
3213,23BG0092,,,"Construction of Cagayan River Flood Control Project, Brgy. District 1 (Sta. 0+000 - Sta. 0+550), Reina Mercedes, Isabela",,ISABELA,,ISABELA,ROAD EDGE TRADING & DEVELOPMENT SERVICES,ROAD EDGE TRADING & DEVELOPMENT SERVICES,"48,659,288.90",48659288.9,,,10/20/2023,2023-10-20,,
3196,22BG0086,,,"Construction of River Flood Control Structures, Brgy. Dicabisagan West (Aguinaldo Shrine), Palanan, Isabela",,ISABELA,,ISABELA,ROAD EDGE TRADING & DEVELOPMENT SERVICES,ROAD EDGE TRADING & DEVELOPMENT SERVICES,"38,415,942.07",38415942.07,,,10/20/2023,2023-10-20,,
1654,23OE0158,,,"Rehabilitation of Estero de Sunog Apog, (Phase I), Tondo, Manila",,CITY OF MANILA,,CITY OF MANILA,GOLDEN J'S CONSTRUCTION SERVICES,GOLDEN J'S SERVICES,"20,983,549.70",20983549.7,,,10/20/2023,2023-10-20,,
1301,23OB0386,2024,2024,"Bank Improvement/Protection along C-6 Open Channel (Phase 7), Taguig City",,TAGUIG CITY,XII,Region XII,TOPNOTCH CATALYST BUILDERS INC. / BLACK HARDHAT INC. (FORMERLY: JCHARDHAT INC.),TOPNOTCH CATALYST / BLACK HARDHAT (FORMERLY: JCHARDHAT ),"82,507,105.55",82507105.55,04/17/2024,2024-04-17,10/20/2023,2023-10-20,7.112974,125.130114
1299,23OB0384,,,"Bank Improvement/Protection along C-6 Open Channel (Phase 5), Taguig City",,TAGUIG CITY,,TAGUIG CITY,TOPNOTCH CATALYST BUILDERS INC. / BLACK HARDHAT INC. (FORMERLY: JCHARDHAT INC.),TOPNOTCH CATALYST / BLACK HARDHAT (FORMERLY: JCHARDHAT ),"82,463,675.76",82463675.76,,,10/20/2023,2023-10-20,,
1300,23OB0385,,,"Bank Improvement/Protection along C-6 Open Channel (Phase 6), Taguig City",,TAGUIG CITY,,TAGUIG CITY,TOPNOTCH CATALYST BUILDERS INC. / BLACK HARDHAT INC. (FORMERLY: JCHARDHAT INC.),TOPNOTCH CATALYST / BLACK HARDHAT (FORMERLY: JCHARDHAT ),"82,472,176.94",82472176.94,,,10/20/2023,2023-10-20,,
1164,23OB0212,,,"Construction of Slope Protection, Brgy. Fortune, Marikina City",,MARIKINA CITY,,MARIKINA CITY,"729 CONSTRUCTION, INC. (FORMERLY 722 CONSTRUCTION, INC.)",729 (FORMERLY 722 ),"41,879,376.78",41879376.78,,,10/20/2023,2023-10-20,,
1103,23OA0039,,,"Construction of Tanza Pumping Station No. 3, Tanza 2, Navotas City",,NAVOTAS CITY,,NAVOTAS CITY,816 EMBER CONSTRUCTION CORPORATION,816 EMBER,"19,799,819.78",19799819.78,,,10/20/2023,2023-10-20,,
9962,23M00120,,,"Construction of Pulangi Bank Protection, Right Bank of Tunggol Floodway, Package B-Phase 4, Datu Montawal, Maguindanao",,MAGUINDANAO DEL SUR,,MAGUINDANAO DEL SUR,LLABAN CONSTRUCTION & SUPPLY (FORMERLY: LLABAN CON,LLABAN & SUPPLY (FORMERLY: LLABAN CON,"47,646,875.00",47646875.0,,,10/19/2023,2023-10-19,,
8333,23HO0193,2024,2024,"Construction of Storm Surge Protection Structures at Brgy. Legaspi, Alegria, Cebu (Package 1)",,CEBU,I,Region I,QM BUILDERS,QM,"67,543,892.79",67543892.79,05/03/2024,2024-05-03,10/19/2023,2023-10-19,16.833328,120.429063
7025,23FE0067,,,"Construction of Flood Control along Libmanan River, Brgy. Aslong, Libmanan, Camarines Sur",,CAMARINES SUR,,CAMARINES SUR,NFH CONSTRUCTION & SUPPLY,NFH & SUPPLY,"72,375,000.00",72375000.0,,,10/19/2023,2023-10-19,,
7014,23FE0025,2024,2024,"Rehabilitation of Flood Mitigation Structure (Along Bicol River), Barangay Baliuag Viejo, Minalabac, Camarines Sur",,CAMARINES SUR,IV-A,IV-A,NFH CONSTRUCTION & SUPPLY,NFH & SUPPLY,"69,300,000.00",69300000.0,02/07/2024,2024-02-07,10/19/2023,2023-10-19,13.764653,121.070143
6740,23FB0085,,,"Construction of Flood Control System along Pandan, Daraga, Albay",,ALBAY,,ALBAY,"PEDXING BUILDERS, INC. (FORMERLY: PEDXING BUILDERS) / PEDXING BUILDERS, INC. (FORMERLY: PEDXING BUILDERS)",PEDXING (FORMERLY: PEDXING ) / PEDXING (FORMERLY: PEDXING ),"72,374,494.71",72374494.71,,,10/19/2023,2023-10-19,,
5655,23DK0076,,,"Rehabilitation of Flood Control Structure, Barangay Poblacion, Lucban, Quezon",,QUEZON,,QUEZON,LUCBAN BUILDERS AND CONSTRUCTION SUPPLY INCORPORAT,LUCBAN AND SUPPLY INCORPORAT,"4,949,935.98",4949935.98,,,10/19/2023,2023-10-19,,
4843,23CK0064,2024,2024,"Rehabilitation of Existing Dike along Rio Chico River (Macalong Section, Right Bank), Package 1, La Paz, Tarlac, Sta. 2+755 to Sta.3+231",,TARLAC,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,JAM-C BUILDERS / AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION),JAM-C / AMP 723 (FORMERLY: A.M.P. ),"96,494,805.62",96494805.62,06/19/2024,2024-06-19,10/19/2023,2023-10-19,16.448431,120.744666
4844,23CK0065,2024,2024,"Rehabilitation of existing Dike along Rio Chico River (Macalong Section, Right Bank), Package 2, La Paz, Tarlac, Sta. 3+231 to Sta.3+711",,TARLAC,III,Region III,HIGH STRENGTH DEV. CORPORATION,HIGH STRENGTH DEV.,"93,594,755.18",93594755.18,06/14/2024,2024-06-14,10/19/2023,2023-10-19,15.559064,120.914844
4630,23CH0063,2024,2023,"Construction of Slope Protection along Sapang Uyung, Lambac Section, Guagua, Pampanga",,PAMPANGA,XIII,Region XIII,DMDANAN CONSTRUCTION AND TRADING,DMDANAN AND TRADING,"29,393,286.85",29393286.85,01/15/2024,2024-01-15,10/19/2023,2023-10-19,9.6106,125.40463
3600,23CA0040,2024,2024,"Construction of Flood Control Structure along Tapulao River (Phase II-AA), Orani, Bataan",,BATAAN,Construction of Flood Mitigation Structure,CONSTRUCTION OF FLOOD MITIGATION STRUCTURE,M.C.J. VALENZUELA CONSTRUCTION ENTERPRISES,M.C.J. VALENZUELA ENTERPRISES,"48,999,999.97",48999999.97,04/04/2024,2024-04-04,10/19/2023,2023-10-19,17.26939,121.1536
3055,23BD0060,2023,2023,"Construction of Flood Control Structures along Pinacanauan River, Barangay Quibal, Peñablanca, Cagayan",,CAGAYAN,XIII,Region XIII,QUASAR CONSTRUCTION AND SUPPLY,QUASAR AND SUPPLY,"29,400,000.00",29400000.0,04/04/2023,2023-04-04,10/19/2023,2023-10-19,8.923055,126.076111
1728,23OE0171,,,"Rehabilitation of Drainage System along Juan Luna St. Tondo, Manila",,CITY OF MANILA,,CITY OF MANILA,JIIK CONSTRUCTION SERVICES,JIIK SERVICES,"24,485,983.22",24485983.22,,,10/19/2023,2023-10-19,,
1400,23OC0017,2024,2024,"Construction of Revetment Wall along Balisampan Creek, Barangay Guadalupe Viejo, Makati City (Phase II)",,MAKATI CITY,IV-B,IV-B,AKN CONSTRUCTION CORPORATION,AKN,"66,566,424.62",66566424.62,03/13/2024,2024-03-13,10/19/2023,2023-10-19,12.3714,121.9903
10217,23ND0064,,,"Construction of Flood Mitigation Structure, Barangay Marcos Calo, Las Nieves, Agusan del Norte",,AGUSAN DEL NORTE,,AGUSAN DEL NORTE,OLIN DEVELOPMENT ENGINEERING & CONSTRUCTION,OLIN DEVELOPMENT ENGINEERING &,"4,811,448.34",4811448.34,,,10/18/2023,2023-10-18,,
10178,23NA0001,2024,2024,"Construction of Guihao-an River Bank Protection along Guihao-an Bridge with Rechannelization, Buenavista, Agusan del Norte",,AGUSAN DEL NORTE,Construction of Slope Protection Structure,CONSTRUCTION OF SLOPE PROTECTION STRUCTURE,ADFIL CORPORATION,ADFIL,"96,498,619.17",96498619.17,04/01/2024,2024-04-01,10/18/2023,2023-10-18,14.636266,121.110178
9551,23LI0029,,,"Construction of Revetment along Manat River leading to Agusan River at Inambatan Bridge (Downstream), Olaycon, Monkayo, Davao de Oro",,DAVAO DE ORO,,DAVAO DE ORO,"AB APONESTO CONSTRUCTION PARTS AND SUPPLY, INC.",AB APONESTO PARTS AND SUPPLY,"77,199,435.22",77199435.22,,,10/18/2023,2023-10-18,,
8934,23IH0120,2024,2024,"Construction of Flood Control Structures, Barangay Lorenzo, Rosario, Northern Samar",,NORTHERN SAMAR,III,Region III,SAL CONSTRUCTION,SAL,"6,853,647.94",6853647.94,03/06/2024,2024-03-06,10/18/2023,2023-10-18,15.589345,120.755349
8866,23IG0051,,,"Construction of Bartolini Flood Control Structure along Bartolini River, Brgy. Caridad, Baybay City, Leyte",,LEYTE,,LEYTE,C N E CONSTRUCTION,C N E,"28,900,234.74",28900234.74,,,10/18/2023,2023-10-18,,
6506,23JA0039,,,"Construction of Flood Control Structure, Barangay Ayala, Zamboanga City, Zamboanga del Sur",,ZAMBOANGA DEL SUR,,ZAMBOANGA DEL SUR,MCGABRIEL CONSTRUCTION,MCGABRIEL,"9,768,821.29",9768821.29,,,10/18/2023,2023-10-18,,
5471,23DQ0015,2024,2024,"Construction of Revetment along Bacoor River, Barangay Maliksi II, Bacoor City, Cavite",,CAVITE,I,Region I,OMNICON BUILDERS,OMNICON,"77,162,485.58",77162485.58,04/16/2024,2024-04-16,10/18/2023,2023-10-18,16.519056,120.354714
5213,23DC0064,2024,2024,"Construction of Drainage Structure, Brgy. Zone 5, Mun. of Talisay, Batangas",,BATANGAS,II,Region II,OIC CONZTRUCT AND SUPPLY CORPORATION(FORMERLY:OIC CONST.),OIC CONZTRUCT AND SUPPLY (FORMERLY:OIC CONST.),"4,949,608.50",4949608.5,06/03/2024,2024-06-03,10/18/2023,2023-10-18,16.521309,121.671839
4635,23CH0068,,,"Construction of Slope Protection along Porac River, Palat Section (Phase I), Porac, Pampanga",,PAMPANGA,,PAMPANGA,SIX SILVERS CONSTRUCTION AND DEVELOPMENT CORP,SIX SILVERS AND DEVELOPMENT,"24,738,841.23",24738841.23,,,10/18/2023,2023-10-18,,
4636,23CH0069,,,"Construction of Slope Protection along Porac River, Palat Section (Phase II), Porac, Pampanga",,PAMPANGA,,PAMPANGA,SIX SILVERS CONSTRUCTION AND DEVELOPMENT CORP,SIX SILVERS AND DEVELOPMENT,"24,734,901.60",24734901.6,,,10/18/2023,2023-10-18,,
4418,23CE0061,,,"Construction of Flood Control Structure along Talavera River, Barangay Caridad Norte, Llanera, Nueva Ecija",,NUEVA ECIJA,,NUEVA ECIJA,WIZARD CONCRETE SOLUTIONS AND CONSTRUCTION CORPORATION (FORMERLY: WIZARD TRADING & CONSTRUCTION),WIZARD CONCRETE SOLUTIONS AND (FORMERLY: WIZARD TRADING & ),"84,040,574.73",84040574.73,,,10/18/2023,2023-10-18,,
